filename,anomaly_probability
38c38504b18442fa5c5e6dc7099e9a54ac3f6a3afa6b1a1d5cf4f4e1a50ec5bb.png,0.3027220745685175
7857246123c965c1927489ab6705befa70a800f8b6a9563e0da38cf157a3d303.png,0.44924861528138765
a20f6688c15c1e943bcb97f361b84a57cf16438558faafb52be97f93ce412602.png,0.3812948393936682
ccd7d2226436d0b59535a0e2533aeae03e71c347908f7d73416be03d9409bb39.png,0.40426024701998015
fec944e28d6f67de5cab6d4a8ad50ba054b8c4802c0b042af16edee3b791c40c.png,0.21040300660085706
1f520a386d1647b6c2268516c19c582257e4a1044c2fef38a11b9f0217c78006.png,0.41969994417407785
8226ba3377a20b5dd5f22f01366bffdb69cc0ce5ae6032968fd235030ec55166.png,0.31890264446599714
b889092d0b6b283c326b22d364744c6c7cffeaab9d38e97dffcfdf056a77915b.png,0.21048716681171883
9f9898651da8f85826993ec9b044a75841c8cb80a3053a7730ef982cb646cdb4.png,0.37950305417915275
4405dda8d5760e62073d06f6b86a4482eef49142c50cdeba7dbde11119b6e98c.png,0.22577097455641712
09c8df1ee390b7ffd0414c32dfa19a8e5179d58e890714a24f1bfe2b63315873.png,0.09140322548014705
c39397c9097d9399e9ee29f61b802952f9746e161880b501e383ab98271d4709.png,0.028678181604124414
b88fb2b16d8d82f6c96c32bf3d5bdbc4c30c7e95b18583f5c53cd11004daca22.png,0.2221638122221513
622729dd41c3b2bf5f8592b7c70c648829dcb457e5790886aff851e280104af3.png,0.07803072964850884
d9e3b15805df76a4f03d92a33bbbccfeb83b8a5756ae5121dccd22bf5c386db5.png,0.29828228917922145
0c554f195d6a2b6c5af7fe3526b0cc3be87207de264babb4934bf71ff8eff7a0.png,0.10564891379766063
2a4290dd5f2b026de9ec0ef37faf2029c4357d99fd6dd38750527c4abf2ac76a.png,0.14885750331395203
3de8ce6a964d73ea5ee0d66a60a8a896ff3f69d4a6d27ee5c1559c2f4378203c.png,0.2692539038983547
a382441263ca00da2b9c741cf887c3d54d80368df86fd59f2b4f2bf98b7bd4a0.png,0.06943379302755093
69a5226fa77efc944b9b4a333c11e57228808ce80c10018c875b410aa3eb86a3.png,0.23117679128602878
37db0a65aa5367f4faeb2380ec5b2141bc3b1fd83a5b812807f981744b6e6ac9.png,0.12864423367297545
3e25a8549318d8655f0703b05759ce7491f8ea10469fd6746afca5fbccbdba9d.png,0.6357092730124799
6723edaa31d0296005c2d4de3592763eb915b6a183dbe526a06d49682b9604e8.png,0.34896294343372414
437e292f91b86ebdaed54dd73709ddaabc41a26a16ba7e755a0f33b9f5a9385a.png,0.17465880059561253
f6be23da96b5f6b205125cb038087957fb4a4198a6dc046c800427debf8e599d.png,0.023680279360539038
3d2d4101cfedd9c1c48133c5a4727c724b34979818456b0917fc7a3e0e7431fd.png,0.5223137563402104
66d227d3bc7a193532edea00f1a23d5857510a047308d6047c889f754885c414.png,0.10162695073775081
3233bb04a275664c0415cfd1ca84d721f6ee56e09595c8cc6ac0673b8711f3d0.png,0.2682305727183429
b02b3ad97abaf053b4f22b55f398e159d98796823531ecae26445709ad993099.png,0.3448381641385456
6052a46238da0f1efa6af48f08ccdb20dc173bed4aa1e12cd3bead8912f3393d.png,0.05981244043122302
851431bfb897d59de6fbbc974a11ebfe45d56cb803c8c4da01bbacb808be3648.png,0.11762802438447002
dc62f437490ddbf408e536ba00a3ee09394ab0ea12d53e0c4b9f8eadfe61616e.png,0.3619331374263077
c460edf2c81c32c11a80f3e3d75d231ffff23a3b82a90daeadc74c7fd81f4f1e.png,0.24454798000846123
80b458393acf511729b72976a9c17c8051885a644391104424d33f44cc96b77c.png,0.15339353674824993
a5d26b6428e57484957313553c42e8c0c21f1deb27b0bbbe1c2632642dbab066.png,0.07234896194442465
c202da0280d3ee74bcfdabb21f3ec08b08f137f2ba3cb64613984f3f92e6cee6.png,0.3059566286361062
d159128eb49963ac267867f487b16fe55e7e8f0e4d24ce40457b19f0a7072ba7.png,0.24987871153656233
18ade52e490eb7b920f79058194a2f8748006e75bab841427dcd69ed2c09c9d3.png,0.3528060911720202
d5dfdbefd899389cda3315695081a87164a6f970ed700173e23c3620ac8500f0.png,0.9005615442718863
06a3028a9dfa8aa4fbda4a37f57f899b9be4a700bdd4922c215b64cab5a4cf04.png,0.12112194337345492
01a76209aad335137d039d3ad7c889a9eb19b18c43178949af62478bd68deb29.png,0.2264792501923438
ab9912f30cb7a6d110b7e26ff9b5c1a38979ac2cfd7499936acc4d5b514597af.png,0.34834891116676614
b288669e107df3c343010ca35d2dda5ace64865c7760a0a3255367a5b6a65902.png,0.28303671120483975
526baf52ed0809511e8384b79d1aa5cafa5e592bd0d43d23a516e5f12d308f2f.png,0.0859807907000101
ebfdeadecf801158064b2c8d269be4e6bcaef3f2363741c3334d5731bc0cef54.png,0.3978484311151197
0819c1278fa18cbf9a0da20e6101a6b7fcb97877f29a8d9a77362240014c252b.png,0.3086495812827597
318d08c2589696ca08d14614fa3254de5a18e6746d26b7ec0195a275625bd1de.png,0.5113823343275091
3f056f651bfb2d8aa568bf735403c8d69927a205b00b99bfffb172247ed5ca40.png,0.5963481438301313
703ce97759efbece280c341b2289270b5c78d30a027523557413c8211cfec5f3.png,0.9423924910149515
72d481cfe14938bf0326e0f3dc9bbe5efa09664fd83f8eea07d43a5de97ad4f9.png,0.4479760868766049
b5e89885021e7e45129af5e2a43edd5938cf6160d1f3a603b888da5b75aa8d73.png,0.14214397598982234
f5f4bbf0ab088ba4818b4e558dc2dc6e7c5fd5cd94ebb45a18bab354c4583fda.png,0.27534013080660785
860ceedaa0eed753034e40076548d979e0135c6048da37e9680cc16f1979c3f6.png,0.12215222916068291
de2df7da378fcfb5a6afcf0da1b4f89e711690939e15bae741faca27b61cd146.png,0.15750917593690297
14efa7ebb540244706fdad2235b164c9e35dc7a8355720104ee83fb57fe460c1.png,0.4637603575025469
587388f30574ef13dda1e1eb29cb92f5108d2c93d9f5c60621e18df02e8abccf.png,0.2442637360545157
f7c5614d3b439338aa67def5b5ff6c967ea6ad7dd158676d1127d8e39997eee2.png,0.28915283690415783
59bd7a45f849de51d2e2f0760fe687159a663ba56ea057ecb260e2c08ad4e263.png,0.12038917925437138
44fde1eea1ef95fa91513a3ba12cf43676cba925667ab335fca09d16af3e085f.png,0.2489964309855447
fa287f9ff4ddcbd9c950739e66e0418f4d39753b4dda83f3af7dbaff2b5a088f.png,0.4317484617632802
33b791f34bad13cc468acbb9d6447bc6228bb83b48fa27b8e999e9c0fcdffe9a.png,0.024108321220220195
f40ed6086b44151d938dba03f44d82dc2ddf8c7e2e0d9ddf2fa40ab475eec7ce.png,0.14747885449535064
3e66a13b7dc7769b8f3f7d605b7999a7252665ce2769b259c68db12a4e15ec52.png,0.22607609583897167
6e94681623fe03247fe68e6e08619069879b1673bd412f954f7c300d40fefd70.png,0.6837976776600683
c49a8f8053be2b88ddfd8e1033e107b9a4948d61997a24622d84c2b4292f873f.png,0.1064500747047238
fe6739084f2e89a17699ad77bec3cbee7f6f74c340df8a47eb36884cae8380a6.png,0.5898031161146784
50f3ca047fde55c17ce76eb0056de479da47e2c75769cda95b83708aa27b9c1a.png,0.1920191462516425
6851b1a1d5cd6387dafd942a63a908b9e0414aa379bf353b1dee95de83e9cdec.png,0.056138136736164065
0f22bee12a089ab5023ad87c3c3b90288a34bab17722a0ae736e0f8be39f2313.png,0.2006959091727954
d89ad9479b90f2a5afcc4662d29eb8d4307e5ff2bcb644b50c3ec3b793b92d16.png,0.3897444103557861
a63372f0a9b61acac07399f43c943f1d64e2d5b681185f04072f22c327132e35.png,0.05422413182856445
5e4ff6180f8afce29a2e97ac2de6465e0ffe212fd067599ff2d8be86f775fac3.png,0.24531156167794665
0138f02c5f1519e96b2ffb4d378b5387bc0b380fcae696bc5c16e99385adb57b.png,0.09847258233063559
feff41d78a981b472dc6b17d569918f1704eb06620a70ec46d0c101d1970a62b.png,0.30968500753592887
da513e876beefb025088945bbb1b1b7d6f7cd0d6bec800bcec980df398f56b92.png,0.19393965934029106
dcaf39c09bbbd03586eb6445cb9ac9eb72ef0886f4f89eaff22c803f9bd76d0e.png,0.2937726715537847
4708c218c45e7cbb076c3c3370a70f46361e7eb3a43b2572acebac9eb891f0f4.png,0.555057129328544
e5f7ee052205f7b317976c039f1b4aa471c2808706c2a1b65bbc07d081f68fa9.png,0.2403453405622883
4774ea626d257b9701b14d41b892e3b8100c6628beef30eeb3619c5a5715d12f.png,0.27797090450047385
8684bdefaef39b8c6895b8b9b6d127a213cf0a64ddfe5105142c296202548570.png,0.08610145624187422
3a6b8f6793527ee7e154d37fd77137774bfa6f4a35cbb99d799c8031434b6cfb.png,0.3864554183425407
8e600e8c2867d0612eec1f8230a084d9258ecbb851bf589df2f6da7a6ebae80a.png,0.029553468741350578
aa2675295fe83829f9d02a7446468e7a28e3dd7042c4c594c8b15a682a158749.png,0.30077366223708585
0d8e13ec73382a71751b7e86f22d617da8b1d06c1ad4b21dcb5999177e1889f8.png,0.05594897196370045
9eaa653e4684f281b64337464efd2c3daf86d480322b0015c695995a34c86359.png,0.28260231875711367
c43577fccc39e8ef596ca6d51c0d47c942f1587207283ae1fd96f14b8a79e841.png,0.24445588566497947
b813124bcb40927f287ff23c427f5d22342a002b858d244989a9b6780552b4c9.png,0.09506651848488144
829e4e35200337e0882a1c6d3453c5500674e6a0c793b7783cc9d332ebd20d79.png,0.10514835240569519
968e87e80d5d110fed5d7cc6f66aa3e03cf3c79c12e61cf5b50da7027e188e12.png,0.11085670371319607
1bfb99b00e72503d7f323f4ec020ea6278278a982b0a9e4df660c2774ae82b77.png,0.1272297539275671
2ada5041a5aff775e32fdfb03c346685f418dcffbf4af247c19cd5beed3a7b06.png,0.2948288040479626
83ba6a36e89a69eff796c439e96e3169c5e186a0d34fb01ebab9b206aab1d9e7.png,0.2758469400991756
ac276eca9475c448561f7828593b9c36ea8319df33e438cca633e660b24a71a0.png,0.05772286482457127
f13ed416de6e4b7627aadc4c626e3472610d2ce955a0b6b206ac1b5ce47e6f8f.png,0.19430100744384457
d85ee4512145ec5d957c39f54c851c7bb80f5745d59410ce23cd5aa2c151b764.png,0.07676328903663764
a8b4d7394f1d72736d6c1b8d335c25e51c10b94229ea5cc3e4a85347fdc5514c.png,0.20624690919738312
94899eed352cfc0fe8b96e6a45f907373dc89b8f295e4804304ef4e5bf90cbeb.png,0.2691493676841283
c4c108c333915a69b17b6d88ff39e47c81a8f1e90793a9dec09712d7f648a57a.png,0.16294655169027256
5aa07afa89426e66c2d073f073885dad783dbe5b54fff16a5cabace7024d69a1.png,0.028557023946201455
108a194381dd8e9898fa4829df080a0efecac1838bfcfdb508d1b14ada876ffc.png,0.4465565965893469
06d2993470c2c9be2aeab22faf48e206a75be58e45cefc57bb79a5e0fe0b9e60.png,0.19427500800631417
c229087b7dd84b2c424513c6bc8748c3be976fd17981355c83955164c2606f8e.png,0.40808233116068776
a5239eca2e290ceff4aa6ba86e0ba17491e7240e8a7e2e03234872fba8248da2.png,0.2090960581168827
644321d9300362e79033ab244117b093ee25ea6958472fcddbdf37d4a932ef39.png,0.324365516136905
d437797a2bf9f676855ce43c54b516229ad6e635eb96314b236655422b6c1f05.png,0.06043074584086493
b62510cf60b83e3c4d53bafab0544024f810f5727ece839980090427523aaef2.png,0.34885873904184095
774f7c44d1450a892c44b4eea3351dac9d88023841fa7e78658662fa69a6f42d.png,0.19346870786522882
069874f997d5059849d6d724227f8b4758caa2e6cc7c46217e5a642e36868c20.png,0.05029986020296818
67406bc029971e414e61363c6f0997a1477c73480f2ea32171b1c4b700007dc1.png,0.05772293986836782
e749d497c0d1ec2e4e19d7bd974fd9977cce319fd1b45ba0c6356ee1d7f1beb0.png,0.24415563964893044
7808b9bb18797af25d36fca5c7510499ad21fb17ad581d7bee5d5a5e0d03ffe8.png,0.41461852400769106
06e2229829d59fe056a09c839d6bbf12c8bc6ffc40fd4b339dee8bb84e9d5a54.png,0.08836308013042275
f9377e3916bd685c598a5021c9e886113bb7d11776d92284338c57987e0b5fcc.png,0.017120498542566424
3537d21759a56d8b5711a556af08f7952c6a4c93cd5c3d5aa254806703ddf868.png,0.22954427727324755
a2d39c01b4082ffcfc7f63a511d325c89f4b8a32c192cf4370b71057975368ac.png,0.09237105433750083
84b0ba31101e703ab5416c9733a22b87e954f27b1dac738f153bfe65eb405370.png,0.26635749085949567
33f8baf214a58baa0ddafa4afedadf987c7ec932ed2583f80dc26e5d197d3994.png,0.33491930234816264
f903baee4c9fe39b8a7a9c6855476dfd8bb4794073ebdb1c2ad1b683ced15014.png,0.18856771410187342
406c45bcd7bf607fca5be009a706015bec8e9f775ebdca21a673a6ce656d619e.png,0.05958584436040144
e4879f608fdfee5630875e2734f867e005d5de9714eec583bd59728096a58858.png,0.41952307549141665
ddc56b9c0692a82e24be824670a4bc83e1c1fbbb215eaa18295f2ca4092fe3a2.png,0.25420390498723994
c90c50c8c4ffeb9b5c6c6a6a9c6e8106b21ec56986b7799d301c0ffbef1eb779.png,0.28771663831848693
9802d7daa57296072408a27ec6bf42665a0866fc468b736296566eb96da484c5.png,0.264663116968246
82f9c196acfd9f1678618871e5b351a9cc8003a9d429a4554868e11160f2809e.png,0.15172551103194473
ee36cc09e25ebead9ac1c963c0a7099f305cb36ed16bacbed4cf53aabddbd4e5.png,0.15943299480839082
88b3b84fbdc74081bfc88f9dc6136b7bd273e79a19e6b68445fd394bceacc33f.png,0.3021361928355653
09824d36da6607089359f16aaaa976640d862c2d34cdc35a0975bbcc188c1d9f.png,0.1352036563238699
d044c88556ef867f35d2d4468640f55e3850bdd5a0b35aedab40a1776a48f441.png,0.44161806812046595
a4742bb23dfd519099d937b96db2ea68735eab105aeeecb9c33e6be7fb4903a3.png,0.20786949695647633
f6351ae439a817d52bdaca00bd91a1698f027f28bec556846bcc03fe147da5cf.png,0.05990907919378336
2d70629ea454eb8c07c9f85b33cd81dd9dffce3405648f1be045d73282382b52.png,0.03771516403598923
8771ce61972d28d9e91e02ecb19b261210d02f4a975b0eb62a6178297fd11743.png,0.21136618877695715
0b80b8531e9fd901801aab9c2ae7cae29307ea06e1557520cc778336ada4b338.png,0.2538920771172904
d5509b9a75f0d1feb77814d2081af72d5a7b2e90e2401401dee75649d35a04b9.png,0.07585203819857496
dd4dda38d68d88c0ddaac54a517943e8be0432dc1f704cad42ca111868792f7b.png,0.18372724994426556
2c4e57bd770fea6d0a43150f9117573f16efe5bdab9f0c1eca40a01a335427b3.png,0.21571650952920127
e247649fbe52a015ca237064f3a2765a6d12c55f373a860e4bbfd7a2e5d545e3.png,0.3232146575215672
d343f305a5922d8b5c2ef22305130dbd3c9519b414efa9d9f1afa7784d8a7c4a.png,0.16984909554587205
6858a1072bdb079355b0c2f123a95ddd076fa34a1e075c223d67e35101c06e78.png,0.16928601749447597
b79130286bca80e843214c25078f91dfa221fe354904ae30529d3263a57c40bb.png,0.14348764371382614
ae41d20a7854df083a736e4f6e9923635d4198c9a057c171dd74482f2d215c20.png,0.05659951188296081
b9ab23f0aab4e7999e66eca8e6b64a8087e6b6726344fb13c4a75a3a73851c6a.png,0.3122373013339958
f18c71e3f00104f9d79bfba296331b08b21301383f1707ca083f57d29003bddc.png,0.29923431437720266
972697660b60a378f70086bd69845d04e251419fad1d6e941baafe387f612e77.png,0.2505045911797983
aaa7d7b95fd9b312d7fa6a6ca938d14e04a97414f7241fa296e661d095fe69e0.png,0.337423939967835
da68b9ae09d8da01bcbbd2443374ac097d31e8fa4361420c50e99223e09d1c5e.png,0.20671592206406117
bac3300c84dc07544d6bd033c8b67e09f0f962f8df2e9b8e97fcad44209d7954.png,0.2912944663669202
0f14f043d117279eaf82b4fbd87a1e62b49369b168c2083f6644cff0b1281f2f.png,0.08856620282733
ba624f93ea0e7575c973d699872d22d56c4a3da2294e5804f56d3a19b64b7109.png,0.0623167813036444
9c0944f105b25d546873f4c14a5494d89a266ba7472287e82284d88a80029781.png,0.29187165367461587
90e9bfe8c3af327fb6649832ba7cf6444fc1c0e07a428af264b7057042306a06.png,0.14784386347287093
acb0591f0d0440fb5bf1ce783f4323f8cc2440ee487762e1e075a45ec21916d0.png,0.056782695224038754
4d625092ce718009b429d566103170763052282b83abc915c71bc2575f444b93.png,0.13407303405340637
cd20340f9008e0acc80378743361fdd3dab876a167e3f61ddf328bc7e5528b21.png,0.14863855208505042
e73d5ef85ef95b39e4c3d7b231cb582254f40fb433a1526ef72553df842bbd16.png,0.31378173750932326
67999a5ff1286c8be09367b69470203ffe5f199260f29bc800e829eec9241d7f.png,0.23336842204254823
cb1613d5a9de9f346923d44a808e6e09979df3ac263e8a6448bed9cd2dea4bb3.png,0.2843727143081952
d5d7d03a61eb625badd4dc51deb988f88bb39a295bf26d4d0c0b734279a77c35.png,0.04291666041052339
0ca50e9a6ea5d8d95dc175f74434e359913e6fabfc468cc16bb1653257db9ff4.png,0.02086188027350551
731eff02196e4f441ef33ae32a624122e737b5ca2db884570def17377779cd6b.png,0.09469275218004994
416f4de8e8c6bcf623ab46c49b7b498140f29f09d23fe74a5d3b28bf0bfd2500.png,0.027581788292920514
db10ab0f74824c652af7d563826048fcafa6d5024a0c43adaf4a07b76befcf05.png,0.2537446189550555
3c7f4b03a7c439c70555e0ea55a70cc8b8e6f2881f1a8057f0b170600fc706b6.png,0.22345674566776502
24290542d8fdf5bf5309f38ee5f5c0e02e54e60d4c66a6de1c32cd8be8445c35.png,0.17593278063034892
bd5ea7077bc3dc10dda0d8f5e62197a47c89455dd9c0ea19bd04cfc35eb70b47.png,0.329690165213742
9674fa6f84436924f0c22837cd5c476dbe59325a07b5f535819fc4af6168b921.png,0.19019592344657196
feedf3c223c1ef98db420cdf63dd15af9c264664dc69c935967df4d39e11185c.png,0.20318560168334326
872ee509e8eb0a7d8893ec2f27457eb16a6ff3cc7a0a5915d63b5bb07abc921e.png,0.04969569398863392
b10e18788aa98c5849936edb74d23e989daccf9d670b1d54554c9fa2843e82c1.png,0.4906441147216019
26a50527f3cace7c16b3ac497352aa279975b3d8bc5e06ba710126f274034190.png,0.329589080308934
06c5f2fcc05710bdd24a660307f1f8aec53d38fe2258d97b36e7266e285e838f.png,0.17659976161953028
2b89fe8aea09698162ace494dc0589c55bdf14eccd2cc21772f4c7820df40fb9.png,0.026023801767000743
89e6be213e5a867527cd3edeaa050c5fc61f1b78c07ac871232c2e913dd23939.png,0.15371321925871267
be65108b5a54c209bfe6fe9a681eaba60ab21d09cc1ad217d8a7d06554698c00.png,0.336871650214849
d544cb0aca7dfa16be090111e30bf49a6afb104b029af8fabf17e8d91b1abed6.png,0.36209829507023233
9ebc4c26cb65bd0e23c6cc52a394ccbc2b006de72bb520dc688047d50271c31d.png,0.1710527331712331
d294ea17c88ec003b9eab855ea115efb59d835cae4f0bf0b652a7579c26e1f14.png,0.04925222192726402
51b68c4bf991dcff6dc54430d01c2f6119cc8d8647e8573c73326f452f70a9aa.png,0.1189115483359588
62053e1d6af7235ac9c4fb3dd8b98a1d87e3693e8428429f2bb294f422e55e01.png,0.4506883876018574
33061f7059618bf5e9c10975b3ff8c4510f5991d47c51529c29524645ff14b97.png,0.26926378159677267
280592ea6ca2c47057541e89b91cbebed096ed80db92a1022daed992ba6c3ac4.png,0.12337980993885185
0126d9e617c49a7829051ddd289cb4fef41e08f7f01ac90c05d554e446e8950e.png,0.3484065005547
6364496c4a85578c1cd7e4fe3ef8b3802c73fc9e6a7b79b8e1299fcd96bedbc6.png,0.11723665368832968
26137f62c16cb43fb690d14e511755b0b20ce0528c6c419d16fa76a6b1a7d282.png,0.06373020344228529
30a80f601351668150ab9d82e529bc80f4a0b8c182c5c334fe0f2829f338e027.png,0.4149512544129897
15325f4eee0e613e909b4cd2dbe9fbeef922d0633c35bd182344b04e9924da72.png,0.46609404139706284
bb2b228e727bb24b4af44973e198ab407f1d26edcabf7291fece087ea21b86fc.png,0.11895801485759792
9e47736680ab67c59b333094d717b9db08b096b02495ec794efa0d6d8c5f105f.png,0.20446781793405822
f6e2e45ed978da5094028166bd7fbdbc3d923898d785dddf8dc72293ea88800c.png,0.3355885051638345
9130f2d619fc6bcc2aad0ec6ccfcf9d23ef9717cea9091f76dab268dc7eda4bc.png,0.06313232357221732
0a435a42400d11569e67ecbd00fc6e2162df30fdd6bc0881a20a79c39fbaf42d.png,0.27593887986358284
c49e6522bc4814f12f2e57f319f70f20f2190f899286d4d7977263085884b153.png,0.1326175812771219
5465510a9abe6192ce8344a67ca6942f32e3a56d37d36648db0752e2cfda63ed.png,0.13851398222848554
33ed2c661da201a3aeb22eb12e9885548333e3cd6db1b94609969ecc17db8f3a.png,0.43537628466134304
05065980e1de1e908be53428a373d97003fc9be0d2710a8c372ea3dbd9ad47c5.png,0.18122136761818564
dd972cd8799a803fe73d489260de98e124808b27932589d2a4a2ef03ef063a28.png,0.16721640603280252
c5a9d855ff4f058770f47b29ec90ef61851e57f28cbe78730bfade5c5db89071.png,0.31215761537299697
89203e9ff7e19b35ee05abf9a293574ffaa74b5fd335b2c6a685af5ba742462c.png,0.1667742493281786
8c8ea6a696eca729345c523af8f998799956b196bb8187ac9f25b01bcf36d161.png,0.42767777602068835
792518019286f6c48104949a5cc98424abb5445896b6700d60385bb354ff0e3b.png,0.05589195375551202
98b251b2b72599ca1b75a14d5edc8d6f98425fa29bbddf3fc18de79b38a35217.png,0.6648660716632678
907f08365789ee9f209aab06d3b7c093d3f3acb110d9ab61b2a74420c9617260.png,0.458525213764208
c612e1d76bd05c0033aae9bd373908a2e8531007645b946cfc66467a27f1cae3.png,0.3530455474910841
e74aacfeafecaa207b7204d94813e9bbe50408efd89315d8848ad495bec85f01.png,0.3712646880049592
1a9097e2b0f5a7c244aae52fe82c3b351fbf1e6895510dc90d6de85f82b02500.png,0.37549950547459326
d64d53d0459ea45384781ec0009fefdb5750757de21d99ac97871f248f5824f5.png,0.3099359092015487
e9d881ef4070b7d9355db75a4d1cb653dd14718044acf90104f4647d69820f67.png,0.13070274033187593
11b7b2c0f97fe008db16cce26ba2d78957c5c8f91b1728468f8b8291484764af.png,0.32545273522159207
fb9af2fd058772b61e8f719bb22ef818b4390d2b727c25e16a641f4b56fa2f1b.png,0.13540818775856134
57e8346206442aa5fbf92cbf1c0907be0998f92f1e91acbf92783d16dc402717.png,0.036936954168723404
61b77e2aa8624550e372096ea130f55894b8777a07a15dee34918102e58e6682.png,0.39790384012348684
0df0d280e9b760176f443cb59c29334f3a0ca37fdced8e85144cbe0ce32c2219.png,0.0877510780516345
c5820c25635dbcd7ad884e6bbadea3b7fa0f107a8be3e701b00a4c709d2ba17d.png,0.2406248713365497
cab9137f0de7d733471dc6cdf00115c11f51577ccc9142bcfc72d4f9682159ce.png,0.30999710284613635
5c0ae401864d653b2bd6416c6831f9fccc7b3130036b0bb142c73b0e607b6bcb.png,0.3521885154845431
dd61da31078f219c1baecc1e8ff572996e63633729f37e2cc23e83a146e7dd40.png,0.08496045687221684
2e3d6fc047a1421e082095b12d2735b56b7472dc46f16782ee0bfec022756053.png,0.3257732692324601
ab9bc03b38855be5ae684dce28d7c12486746239d26b950135560f2b3d27c7a2.png,0.2408360141979941
84e5af421bc830e99401d0adbbd024d6b9f728e1fbf88663afcc20a59004087b.png,0.23795379334805658
7bba5aa56e1bee53373851ea7197b38f027cd091d384abd8c5a6ac76afba30fd.png,0.12468650278551004
8144a74ab27208ab46ee8661d63b57e9b9fe0eaa1e475c3a184968cce305216e.png,0.3161529072295398
c2f5c527923ed731bf08c247997ab129c7995c245389cf2e70be1fd41299318a.png,0.1855897150420427
8aa6d9c70e9dc78c2c4d84dbcd7036c6f4f62a8d4f27702fd149ee363ee70e04.png,0.086414953137316
d8cf74c5b19a9781f6ce4480d1d64ad81490abb1771393f812d995e9149c6017.png,0.6434755785511753
d92eba508ebbbcb0107b5d0e744ceebf78399eb7f019d2264145a6da4e95749f.png,0.39623062601322195
5c8a41a8ff55700c417efa0fcbfb7a0e2abff14780df372f2ae86b7879b73b68.png,0.083971991444019
df1d5fe71609d9af6a2f29ad6ac2ede5e9f742a0754fbf882234e96c590a40d5.png,0.04150801702791092
48ec76307845a21cf39cad6bfb08d31751838545beebeac7b4cbbb9e57f1e315.png,0.376097691887725
55599fe62719dd72427504f08487541c0bf5826b7083d45fc117aa4845cdb772.png,0.1796520101595491
3d8b7078e49fe16606372b43cae78aad4a3b9968e6d54e1d18b72d9b5273816e.png,0.31703760783147983
e96c40f85a574c14e377afbca4f3060dbcad9f79037959c38a14844d741ee8b4.png,0.03688740173176925
